,state,year,quater,transaction_type,transaction_count,transaction_amount
1262,gujarat,2023,3,Recharge & bill payments,47284770,43342854631.0
1263,gujarat,2023,3,Financial Services,246300,311377540.0
1264,gujarat,2023,3,Others,365774,248668365.0
1265,haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114
1266,haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666
1267,haryana,2018,1,Merchant payments,167816,173513595.3537558
1268,haryana,2018,1,Financial Services,128636,27501068.014126316
1269,haryana,2018,1,Others,209123,242110585.52640373
1270,haryana,2018,2,Recharge & bill payments,3054284,984897276.651981
1271,haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494
1272,haryana,2018,2,Merchant payments,369916,334118261.45344114
1273,haryana,2018,2,Financial Services,167570,38145882.44180386
1274,haryana,2018,2,Others,170208,217328211.71769944
1275,haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787
1276,haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886
1277,haryana,2018,3,Merchant payments,1003057,427387637.9335371
1278,haryana,2018,3,Financial Services,100452,17323790.814170156
1279,haryana,2018,3,Others,201148,190505707.47361812
1280,haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868
1281,haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612
1282,haryana,2018,4,Merchant payments,2413446,1013407379.8963095
1283,haryana,2018,4,Financial Services,120711,22252543.62175617
1284,haryana,2018,4,Others,394732,267255642.26742023
1285,haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907
1286,haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757
1287,haryana,2019,1,Merchant payments,3361995,1292375556.3150868
1288,haryana,2019,1,Financial Services,101786,15201736.002431491
1289,haryana,2019,1,Others,473192,258437718.15887585
1290,haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578
1291,haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106
1292,haryana,2019,2,Merchant payments,5738283,2292901816.1432047
1293,haryana,2019,2,Financial Services,57488,12080285.227121718
1294,haryana,2019,2,Others,655560,301748850.1804938
1295,haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285
1296,haryana,2019,3,Merchant payments,9386779,3615636827.8118167
1297,haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641
1298,haryana,2019,3,Financial Services,61503,16715100.880217994
1299,haryana,2019,3,Others,829974,301378585.9978597
1300,haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
1301,haryana,2019,4,Merchant payments,11615667,5253780278.236426
1302,haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
1303,haryana,2019,4,Financial Services,41688,13756049.144287623
1304,haryana,2019,4,Others,790808,212797749.81994924
1305,haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
1306,haryana,2020,1,Merchant payments,14327020,7075196609.224878
1307,haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
1308,haryana,2020,1,Financial Services,34488,25266730.1883267
1309,haryana,2020,1,Others,600232,176823674.24305555
1310,haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
1311,haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
1312,haryana,2020,2,Merchant payments,11527654,7393393677.758501
1313,haryana,2020,2,Financial Services,48759,49209527.29146181
1314,haryana,2020,2,Others,129940,75550536.67993587
1315,haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
1316,haryana,2020,3,Merchant payments,20845136,12141560866.982178
1317,haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
1318,haryana,2020,3,Financial Services,66457,80854296.9304013
1319,haryana,2020,3,Others,186818,96375902.20346308
1320,haryana,2020,4,Merchant payments,34063692,21382305452.06797
1321,haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
1322,haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
1323,haryana,2020,4,Financial Services,84881,103265693.75364488
1324,haryana,2020,4,Others,419181,223528573.1334415
1325,haryana,2021,1,Merchant payments,39363588,23389100227.155342
1326,haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
1327,haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
1328,haryana,2021,1,Financial Services,79784,99672809.99228218
1329,haryana,2021,1,Others,364437,218544351.22172093
1330,haryana,2021,2,Merchant payments,45335533,29119078263.957985
1331,haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
1332,haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
1333,haryana,2021,2,Financial Services,85821,97238136.09517692
1334,haryana,2021,2,Others,311896,227855606.99266592
1335,haryana,2021,3,Merchant payments,66885213,40190922826.60629
1336,haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
1337,haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
1338,haryana,2021,3,Financial Services,77496,116592181.46997279
1339,haryana,2021,3,Others,479071,289441481.64370304
1340,haryana,2021,4,Merchant payments,84993587,56325102920.50671
1341,haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
1342,haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
1343,haryana,2021,4,Financial Services,105050,151421306.61683068
1344,haryana,2021,4,Others,407280,307822609.17479354
1345,haryana,2022,1,Merchant payments,98346418,62565728158.2885
1346,haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
1347,haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
1348,haryana,2022,1,Financial Services,107240,146586164.62792295
1349,haryana,2022,1,Others,540235,279136534.21161634
1350,haryana,2022,2,Merchant payments,130033573,76926347115.76375
1351,haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
1352,haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
1353,haryana,2022,2,Financial Services,89805,120610061.5284536
1354,haryana,2022,2,Others,345424,224949213.49711913
1355,haryana,2022,3,Merchant payments,151278013,87063736519.87311
1356,haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
1357,haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
1358,haryana,2022,3,Financial Services,111032,144937203.2864578
1359,haryana,2022,3,Others,308596,223267730.28330007
1360,haryana,2022,4,Merchant payments,169685872,102918159834.12416
1361,haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
1362,haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
1363,haryana,2022,4,Financial Services,118488,152488074.9943577
1364,haryana,2022,4,Others,305148,239722615.94605047
1365,haryana,2023,1,Merchant payments,220693824,114248076004.0
1366,haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
1367,haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
1368,haryana,2023,1,Financial Services,158036,217615573.0
1369,haryana,2023,1,Others,375883,281741717.0
1370,haryana,2023,2,Merchant payments,275974807,130133751625.0
1371,haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
1372,haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
1373,haryana,2023,2,Financial Services,172309,259162565.0
1374,haryana,2023,2,Others,351272,251633370.0
1375,haryana,2023,3,Merchant payments,310148821,140917418482.0
1376,haryana,2023,3,Peer-to-peer payments,156760079,498555993196.0
1377,haryana,2023,3,Recharge & bill payments,34105227,37490386949.0
1378,haryana,2023,3,Financial Services,198713,304618547.0
1379,haryana,2023,3,Others,306638,223563566.0
1380,himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427
1381,himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
1382,himachal-pradesh,2018,1,Merchant payments,13241,13851230.83495245
1383,himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278
1384,himachal-pradesh,2018,1,Others,20779,16752849.503009535
1385,himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
1386,himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513071
1387,himachal-pradesh,2018,2,Merchant payments,27851,31961300.882765952
1388,himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794
1389,himachal-pradesh,2018,2,Others,19436,19681794.59544668
1390,himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916
1391,himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427
1392,himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054
1393,himachal-pradesh,2018,3,Financial Services,8182,1552275.0537747287
1394,himachal-pradesh,2018,3,Others,17693,16293930.078267336
1395,himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017
1396,himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624
1397,himachal-pradesh,2018,4,Merchant payments,86963,87575811.80014335
1398,himachal-pradesh,2018,4,Financial Services,11834,2283052.790977265
1399,himachal-pradesh,2018,4,Others,20243,21180141.658664487
1400,himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507
1401,himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025
1402,himachal-pradesh,2019,1,Merchant payments,115553,86624660.3112043
1403,himachal-pradesh,2019,1,Financial Services,9585,1424229.9989233727
1404,himachal-pradesh,2019,1,Others,20730,17676977.717503674
1405,himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708
1406,himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265
1407,himachal-pradesh,2019,2,Merchant payments,248517,141088575.8726466
1408,himachal-pradesh,2019,2,Financial Services,5013,1453651.5352588107
1409,himachal-pradesh,2019,2,Others,30110,25469495.268363245
1410,himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147
1411,himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
1412,himachal-pradesh,2019,3,Merchant payments,312575,182746198.16430056
1413,himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826
1414,himachal-pradesh,2019,3,Others,25170,20649996.69578039
1415,himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
1416,himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.99428564
1417,himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696
1418,himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274
1419,himachal-pradesh,2019,4,Others,22239,17954418.582290154
1420,himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
1421,himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
1422,himachal-pradesh,2020,1,Merchant payments,711018,427497010.10439825
1423,himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216
1424,himachal-pradesh,2020,1,Others,18788,14613755.241563875
1425,himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
1426,himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
1427,himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103
1428,himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303
1429,himachal-pradesh,2020,2,Others,14642,9659685.392965626
1430,himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
1431,himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
1432,himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558
1433,himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572
1434,himachal-pradesh,2020,3,Others,19001,11969008.527252048
1435,himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
1436,himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
1437,himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
1438,himachal-pradesh,2020,4,Financial Services,11353,15534252.217986543
1439,himachal-pradesh,2020,4,Others,27027,21510781.37178286
1440,himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
1441,himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
1442,himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
1443,himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344
1444,himachal-pradesh,2021,1,Others,21430,18764977.931273177
1445,himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
1446,himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
1447,himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477
1448,himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627
1449,himachal-pradesh,2021,2,Others,28918,19788385.405835297
1450,himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
1451,himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083
1452,himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
1453,himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123
1454,himachal-pradesh,2021,3,Others,36303,23834687.160697926
1455,himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451
1456,himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
1457,himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
1458,himachal-pradesh,2021,4,Financial Services,18198,24809740.714031782
1459,himachal-pradesh,2021,4,Others,50971,35578926.74639452
1460,himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259
1461,himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963
1462,himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475
1463,himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971
1464,himachal-pradesh,2022,1,Others,47319,31862035.713640407
1465,himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639
1466,himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194
1467,himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051
1468,himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243
1469,himachal-pradesh,2022,2,Others,52564,30257752.66416522
1470,himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347
1471,himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.468132
1472,himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154
1473,himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453
1474,himachal-pradesh,2022,3,Others,42669,26764547.138168834
1475,himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351
1476,himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.977356
1477,himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215194
1478,himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627
1479,himachal-pradesh,2022,4,Others,41455,27387394.982090995
1480,himachal-pradesh,2023,1,Merchant payments,14694013,9023136407.0
1481,himachal-pradesh,2023,1,Peer-to-peer payments,8637695,26709451358.0
1482,himachal-pradesh,2023,1,Recharge & bill payments,3901516,1950250571.0
1483,himachal-pradesh,2023,1,Financial Services,25722,30757925.0
1484,himachal-pradesh,2023,1,Others,42780,27351473.0
1485,himachal-pradesh,2023,2,Merchant payments,19954117,11643011071.0
1486,himachal-pradesh,2023,2,Peer-to-peer payments,10781507,33008088763.0
1487,himachal-pradesh,2023,2,Recharge & bill payments,4247339,2159052653.0
1488,himachal-pradesh,2023,2,Financial Services,27709,34689932.0
1489,himachal-pradesh,2023,2,Others,50923,30221299.0
1490,himachal-pradesh,2023,3,Merchant payments,19233611,10559011464.0
1491,himachal-pradesh,2023,3,Peer-to-peer payments,9983786,29239694406.0
1492,himachal-pradesh,2023,3,Recharge & bill payments,4046932,1991652882.0
1493,himachal-pradesh,2023,3,Financial Services,27958,41972330.0
1494,himachal-pradesh,2023,3,Others,44767,22240555.0
1495,jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012
1496,jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012
1497,jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755
1498,jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.638810236
1499,jammu-&-kashmir,2018,1,Others,35755,23651562.715049967
1500,jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757
1501,jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.5536175
1502,jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063
1503,jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622
1504,jammu-&-kashmir,2018,2,Others,38310,31391931.692946266
1505,jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847
1506,jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008
1507,jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052
1508,jammu-&-kashmir,2018,3,Financial Services,44464,6397888.3546260595
1509,jammu-&-kashmir,2018,3,Others,36825,26373935.004048545
1510,jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983
1511,jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167
1512,jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565
1513,jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056
